Time,Velocity,GForce,Acceleration,Thrust,TWR,AltitudeFromTerrain,AltitudeFromSea,DownrangeDistance,Latitude,Longitude,Apoapsis,Periapsis,Inclination,OrbitalVelocity,TargetDistance,TargetVelocity,StageDeltaV,VesselDeltaV,Pressure,
7787,1966,0,0,300,0.39,151391.44,-899.69,741.59,-0.34,-3.74,154461,130453,0.56,2182,614609.44,2045.52,44,44,0,
7791,1965,0,0,300,0.39,151379.67,-991.59,747.95,-0.35,-3.13,154461,130453,0.56,2182,613062,2041.97,44,44,0,
7795,1965,0,0,300,0.39,151367.64,-1039.33,754.3,-0.36,-2.53,154461,130453,0.56,2181,611517.25,2038.42,44,44,0,
7799,1964,0,0,300,0.39,151355.35,-1013.1,760.65,-0.36,-1.92,154461,130453,0.56,2181,609975.19,2034.86,44,44,0,
7803,1964,0,0,300,0.39,151342.82,-891.97,766.99,-0.37,-1.32,154461,130453,0.56,2180,608435.75,2031.3,44,44,0,
7807,1963,0,0,300,0.39,151330.03,-881.65,773.34,-0.38,-0.71,154461,130453,0.56,2180,606899,2027.74,44,44,0,
7811,1963,0,0,300,0.39,151316.98,-713.59,779.68,-0.38,-0.1,154461,130453,0.56,2180,605364.94,2024.18,44,44,0,
7815,1963,0,0,300,0.39,151303.69,-961.33,786.02,-0.39,0.5,154461,130453,0.56,2179,603833.5,2020.62,44,44,0,
7819,1962,0,0,300,0.39,151290.15,67.68,792.35,-0.4,1.11,154461,130453,0.56,2179,602304.88,2017.06,44,44,0,
7823,1962,0,0,300,0.39,151276.37,262.87,798.69,-0.4,1.71,154461,130453,0.56,2178,600778.81,2013.49,44,44,0,
7827,1961,0,0,300,0.39,151262.34,201.46,805.02,-0.41,2.32,154461,130453,0.56,2178,599255.5,2009.93,44,44,0,
7831,1961,0,0,300,0.39,151248.07,429.24,811.34,-0.41,2.92,154461,130453,0.56,2177,597734.81,2006.36,44,44,0,
7835,1960,0,0,300,0.39,151233.56,218,817.67,-0.42,3.52,154461,130453,0.56,2177,596216.81,2002.79,44,44,0,
7839,1960,0,0,300,0.39,151218.81,97.27,823.99,-0.43,4.13,154461,130453,0.56,2177,594701.5,1999.22,44,44,0,
7843,1959,0,0,300,0.39,151203.82,298.23,830.31,-0.43,4.73,154461,130453,0.56,2176,593188.88,1995.64,44,44,0,
7847,1959,0,0,300,0.39,151188.6,263.28,836.63,-0.44,5.33,154461,130453,0.56,2176,591678.88,1992.07,44,44,0,
7851,1958,0,0,300,0.39,151173.15,164.8,842.94,-0.44,5.94,154461,130453,0.56,2175,590171.56,1988.49,44,44,0,
7855,1958,0,0,300,0.39,151157.47,-426.4,849.26,-0.45,6.54,154461,130453,0.56,2175,588666.94,1984.91,44,44,0,
7859,1958,0,0,300,0.39,151141.56,-670.81,855.57,-0.46,7.14,154461,130453,0.56,2175,587164.94,1981.33,44,44,0,
7863,1957,0,0,300,0.39,151125.42,-820.13,861.87,-0.46,7.75,154461,130453,0.56,2174,585665.62,1977.75,44,44,0,
7867,1957,0,0,300,0.39,151109.06,-796.27,868.18,-0.47,8.35,154461,130453,0.56,2174,584168.94,1974.17,44,44,0,
7871,1956,0,0,300,0.39,151092.48,-854.96,874.48,-0.47,8.95,154461,130453,0.56,2173,582674.94,1970.59,44,44,0,
7875,1956,0,0,300,0.39,151075.67,-873.11,880.78,-0.48,9.55,154461,130453,0.56,2173,581183.5,1967,44,44,0,
7879,1955,0,0,300,0.39,151058.65,-1011.92,887.07,-0.48,10.15,154461,130453,0.56,2173,579694.75,1963.41,44,44,0,
7883,1955,0,0,300,0.39,151041.42,-1029.09,893.37,-0.49,10.75,154461,130453,0.56,2172,578208.69,1959.82,44,44,0,
7887,1954,0,0,300,0.39,151023.97,-1092.08,899.66,-0.49,11.35,154461,130453,0.56,2172,576725.19,1956.23,44,44,0,
7891,1954,0,0,300,0.39,151006.31,-1027.02,905.95,-0.5,11.95,154461,130453,0.56,2171,575244.31,1952.64,44,44,0,
7895,1954,0,0,300,0.39,150988.45,-909.49,912.23,-0.5,12.55,154461,130453,0.56,2171,573766.06,1949.04,44,44,0,
7899,1953,0,0,300,0.39,150970.37,-1019.55,918.52,-0.51,13.15,154461,130453,0.56,2171,572290.31,1945.45,44,44,0,
7903,1953,0,0,300,0.39,150952.1,-975.18,924.8,-0.51,13.75,154461,130453,0.56,2170,570817.25,1941.85,44,44,0,
7907,1952,0,0,300,0.39,150933.62,-997.65,931.08,-0.52,14.35,154461,130453,0.56,2170,569346.75,1938.25,44,44,0,
7911,1952,0,0,300,0.39,150914.94,-890.83,937.35,-0.52,14.95,154461,130453,0.56,2169,567878.88,1934.65,44,44,0,
7915,1951,0,0,300,0.39,150896.07,-585.04,943.63,-0.53,15.55,154461,130453,0.56,2169,566413.5,1931.04,44,44,0,
7919,1951,0,0,300,0.39,150877.01,-872.03,949.9,-0.53,16.15,154461,130453,0.56,2169,564950.75,1927.44,44,44,0,
7923,1951,0,0,300,0.39,150857.75,-915.52,956.17,-0.54,16.75,154461,130453,0.56,2168,563490.5,1923.83,44,44,0,
7927,1950,0,0,300,0.39,150838.3,-787.57,962.44,-0.54,17.35,154461,130453,0.56,2168,562032.75,1920.22,44,44,0,
7931,1950,0,0,300,0.39,150818.67,-331.78,968.7,-0.55,17.95,154461,130453,0.56,2168,560577.56,1916.61,44,44,0,
7935,1949,0,0,300,0.39,150798.86,339,974.96,-0.55,18.55,154461,130453,0.56,2167,559124.88,1913,44,44,0,
7939,1949,0,0,300,0.39,150778.86,594.86,981.22,-0.56,19.14,154461,130453,0.56,2167,557674.75,1909.39,44,44,0,
7943,1949,0,0,300,0.39,150758.69,586.85,987.48,-0.56,19.74,154461,130453,0.56,2166,556227.06,1905.77,44,44,0,
7947,1948,0,0,300,0.39,150738.34,897.51,993.73,-0.56,20.34,154461,130453,0.56,2166,554781.81,1902.15,44,44,0,
7951,1948,0,0,300,0.39,150717.82,1187,999.98,-0.57,20.93,154461,130453,0.56,2166,553339.12,1898.53,44,44,0,
7955,1947,0,0,300,0.39,150697.13,1527.45,1006.23,-0.57,21.53,154461,130453,0.56,2165,551898.88,1894.91,44,44,0,
7959,1947,0,0,300,0.39,150676.27,1232.53,1012.48,-0.58,22.13,154461,130453,0.56,2165,550461,1891.29,44,44,0,
7963,1947,0,0,300,0.39,150655.25,948.45,1018.73,-0.58,22.72,154461,130453,0.56,2165,549025.56,1887.66,44,44,0,
7967,1946,0,0,300,0.39,150634.06,820.57,1024.97,-0.58,23.32,154461,130453,0.56,2164,547592.56,1884.03,44,44,0,
7971,1946,0,0,300,0.39,150612.72,677.06,1031.21,-0.59,23.92,154461,130453,0.56,2164,546161.94,1880.41,44,44,0,
7975,1945,0,0,300,0.39,150591.22,740.1,1037.45,-0.59,24.51,154461,130453,0.56,2164,544733.75,1876.77,44,44,0,
7979,1945,0,0,300,0.39,150569.57,605.58,1043.68,-0.59,25.11,154461,130453,0.56,2163,543307.88,1873.14,44,44,0,
7983,1945,0,0,300,0.39,150547.77,510.89,1049.92,-0.6,25.7,154461,130453,0.56,2163,541884.38,1869.51,44,44,0,
7987,1944,0,0,300,0.39,150525.82,575.4,1056.15,-0.6,26.3,154461,130453,0.56,2162,540463.19,1865.87,44,44,0,
7991,1944,0,0,300,0.39,150503.72,594.41,1062.38,-0.6,26.89,154461,130453,0.56,2162,539044.38,1862.23,44,44,0,
7995,1943,0,0,300,0.39,150481.49,539.03,1068.61,-0.61,27.49,154461,130453,0.56,2162,537627.81,1858.59,44,44,0,
7999,1943,0,0,300,0.39,150459.11,479,1074.83,-0.61,28.08,154461,130453,0.56,2161,536213.56,1854.95,44,44,0,
8003,1943,0,0,300,0.39,150436.6,686.17,1081.05,-0.61,28.68,154461,130453,0.56,2161,534801.62,1851.3,44,44,0,
8007,1942,0,0,300,0.39,150413.96,519.52,1087.28,-0.62,29.27,154461,130453,0.56,2161,533391.88,1847.66,44,44,0,
8011,1942,0,0,300,0.39,150391.19,482.61,1093.49,-0.62,29.87,154461,130453,0.56,2160,531984.38,1844.01,44,44,0,
8015,1942,0,0,300,0.39,150368.29,186.61,1099.71,-0.62,30.46,154461,130453,0.56,2160,530579.12,1840.36,44,44,0,
8019,1941,0,0,300,0.39,150345.27,681.83,1105.92,-0.62,31.05,154461,130453,0.56,2160,529176.06,1836.71,44,44,0,
8023,1941,0,0,300,0.39,150322.13,612.91,1112.14,-0.63,31.65,154461,130453,0.56,2159,527775.12,1833.05,44,44,0,
8027,1941,0,0,300,0.39,150298.87,691.2,1118.35,-0.63,32.24,154461,130453,0.56,2159,526376.44,1829.4,44,44,0,
8031,1940,0,0,300,0.39,150275.49,623.59,1124.56,-0.63,32.83,154461,130453,0.56,2159,524979.81,1825.74,44,44,0,
8035,1940,0,0,300,0.39,150252.01,459.06,1130.76,-0.63,33.42,154461,130453,0.56,2159,523585.34,1822.08,44,44,0,
8039,1939,0,0,300,0.39,150228.42,404,1136.97,-0.64,34.02,154461,130453,0.56,2158,522193,1818.41,44,44,0,
8043,1939,0,0,300,0.39,150204.72,437.11,1143.17,-0.64,34.61,154461,130453,0.56,2158,520802.72,1814.75,44,44,0,
8047,1939,0,0,300,0.39,150180.92,593.54,1149.37,-0.64,35.2,154461,130453,0.56,2158,519414.53,1811.08,44,44,0,
8051,1938,0,0,300,0.39,150157.02,698.65,1155.57,-0.64,35.79,154461,130453,0.56,2157,518028.31,1807.41,44,44,0,
8055,1938,0,0,300,0.39,150133.03,774.54,1161.77,-0.65,36.39,154461,130453,0.56,2157,516644.19,1803.74,44,44,0,
8059,1938,0,0,300,0.39,150108.94,769.57,1167.96,-0.65,36.98,154461,130453,0.56,2157,515262.03,1800.07,44,44,0,
8063,1938,0,0,300,0.39,150084.77,1384.14,1174.15,-0.65,37.57,154461,130453,0.56,2156,513881.88,1796.4,44,44,0,
8067,1937,0,0,300,0.39,150060.51,1096.21,1180.34,-0.65,38.16,154461,130453,0.56,2156,512503.69,1792.72,44,44,0,
8071,1937,0,0,300,0.39,150036.17,1561.7,1186.53,-0.65,38.75,154461,130453,0.56,2156,511127.41,1789.04,44,44,0,
8075,1937,0,0,300,0.39,150011.75,1577.67,1192.72,-0.65,39.34,154461,130453,0.56,2156,509753.06,1785.36,44,44,0,
8079,1936,0,0,300,0.39,149987.25,1147.91,1198.91,-0.65,39.93,154461,130453,0.56,2155,508380.66,1781.68,44,44,0,
8083,1936,0,0,300,0.39,149962.68,775.71,1205.09,-0.66,40.52,154461,130453,0.56,2155,507010.06,1777.99,44,44,0,
8087,1936,0,0,300,0.39,149938.05,619.58,1211.27,-0.66,41.11,154461,130453,0.56,2155,505641.31,1774.3,44,44,0,
8091,1935,0,0,300,0.39,149913.34,886.72,1217.45,-0.66,41.7,154461,130453,0.56,2154,504274.38,1770.61,44,44,0,
8095,1935,0,0,300,0.39,149888.57,1032.66,1223.63,-0.66,42.29,154461,130453,0.56,2154,502909.25,1766.92,44,44,0,
8099,1935,0,0,300,0.39,149863.75,902.45,1229.81,-0.66,42.88,154461,130453,0.56,2154,501545.91,1763.23,44,44,0,
8103,1935,0,0,300,0.39,149838.86,823.89,1235.99,-0.66,43.47,154461,130453,0.56,2154,500184.34,1759.53,44,44,0,
8107,1934,0,0,300,0.39,149813.93,783.29,1242.16,-0.66,44.06,154461,130453,0.56,2153,498824.44,1755.83,44,44,0,
8111,1934,0,0,300,0.39,149788.94,669.53,1248.33,-0.66,44.65,154461,130453,0.56,2153,497466.31,1752.13,44,44,0,
8115,1934,0,0,300,0.39,149763.91,671.32,1254.5,-0.66,45.24,154461,130453,0.56,2153,496109.88,1748.43,44,44,0,
8119,1933,0,0,300,0.39,149738.84,755.64,1260.67,-0.66,45.83,154461,130453,0.56,2153,494755,1744.73,44,44,0,
8123,1933,0,0,300,0.39,149713.73,884.14,1266.84,-0.66,46.42,154461,130453,0.56,2152,493401.81,1741.02,44,44,0,
8127,1933,0,0,300,0.39,149688.58,753.93,1273.01,-0.67,47.01,154461,130453,0.56,2152,492050.25,1737.31,44,44,0,
8131,1933,0,0,300,0.39,149663.4,1020.01,1279.17,-0.67,47.6,154461,130453,0.56,2152,490700.28,1733.6,44,44,0,
8135,1932,0,0,300,0.39,149638.19,938.07,1285.34,-0.67,48.19,154461,130453,0.56,2152,489351.78,1729.89,44,44,0,
8139,1932,0,0,300,0.39,149612.95,651.31,1291.5,-0.67,48.78,154461,130453,0.56,2152,488004.88,1726.17,44,44,0,
8143,1932,0,0,300,0.39,149587.69,648.08,1297.66,-0.67,49.36,154461,130453,0.56,2151,486659.5,1722.45,44,44,0,
8147,1932,0,0,300,0.39,149562.41,569.97,1303.82,-0.67,49.95,154461,130453,0.56,2151,485315.5,1718.73,44,44,0,
8151,1931,0,0,300,0.39,149537.12,658,1309.98,-0.67,50.54,154461,130453,0.56,2151,483973,1715.01,44,44,0,
8155,1931,0,0,300,0.39,149511.81,825.51,1316.13,-0.67,51.13,154461,130453,0.56,2151,482631.94,1711.28,44,44,0,
8159,1931,0,0,300,0.39,149486.5,800.37,1322.29,-0.66,51.72,154461,130453,0.56,2151,481292.28,1707.56,44,44,0,
8163,1931,0,0,300,0.39,149461.18,650.85,1328.44,-0.66,52.3,154461,130453,0.56,2150,479953.97,1703.83,44,44,0,
8167,1931,0,0,300,0.39,149435.85,779.43,1334.6,-0.66,52.89,154461,130453,0.56,2150,478617.06,1700.1,44,44,0,
8171,1930,0,0,300,0.39,149410.53,1164.74,1340.75,-0.66,53.48,154461,130453,0.56,2150,477281.44,1696.36,44,44,0,
8175,1930,0,0,300,0.39,149385.22,1165.44,1346.9,-0.66,54.07,154461,130453,0.56,2150,475947.09,1692.63,44,44,0,
8179,1930,0,0,300,0.39,149359.91,1086.42,1353.05,-0.66,54.65,154461,130453,0.56,2150,474613.97,1688.89,44,44,0,
8183,1930,0,0,300,0.39,149334.61,1521.09,1359.2,-0.66,55.24,154461,130453,0.56,2149,473282.16,1685.15,44,44,0,
8187,1930,0,0,300,0.39,149309.33,1452.98,1365.35,-0.66,55.83,154461,130453,0.56,2149,471951.5,1681.41,44,44,0,
8191,1929,0,0,300,0.39,149284.06,1243.6,1371.49,-0.66,56.41,154461,130453,0.56,2149,470622,1677.66,44,44,0,
8195,1929,0,0,300,0.39,149258.82,1643.34,1377.64,-0.66,57,154461,130453,0.56,2149,469293.75,1673.92,44,44,0,
8199,1929,0,0,300,0.39,149233.6,1210.51,1383.78,-0.66,57.59,154461,130453,0.56,2149,467966.56,1670.17,44,44,0,
8203,1929,0,0,300,0.39,149208.42,1261.12,1389.92,-0.66,58.18,154461,130453,0.56,2149,466640.47,1666.42,44,44,0,
8207,1929,0,0,300,0.39,149183.26,1638.32,1396.07,-0.65,58.76,154461,130453,0.56,2148,465315.47,1662.66,44,44,0,
8211,1929,0,0,300,0.39,149158.14,1875.73,1402.21,-0.65,59.35,154461,130453,0.56,2148,463991.47,1658.91,44,44,0,
8215,1928,0,0,300,0.39,149133.05,1770.37,1408.35,-0.65,59.93,154461,130453,0.56,2148,462668.53,1655.15,44,44,0,
8219,1928,0,0,300,0.39,149108.01,1520.01,1414.49,-0.65,60.52,154461,130453,0.56,2148,461346.56,1651.39,44,44,0,
8223,1928,0,0,300,0.39,149083.02,1167.91,1420.63,-0.65,61.11,154461,130453,0.56,2148,460025.5,1647.62,44,44,0,
8227,1928,0,0,300,0.39,149058.07,1434.43,1426.76,-0.65,61.69,154461,130453,0.56,2148,458705.41,1643.86,44,44,0,
8231,1928,0,0,300,0.39,149033.17,1061.12,1432.9,-0.64,62.28,154461,130453,0.56,2148,457386.22,1640.09,44,44,0,
8235,1928,0,0,300,0.39,149008.34,655.44,1439.04,-0.64,62.87,154461,130453,0.56,2148,456067.88,1636.32,44,44,0,
8239,1928,0,0,300,0.39,148983.55,393.5,1445.17,-0.64,63.45,154461,130453,0.56,2147,454750.38,1632.55,44,44,0,
8243,1927,0,0,300,0.39,148958.84,526.08,1451.31,-0.64,64.04,154461,130453,0.56,2147,453433.66,1628.77,44,44,0,
8247,1927,0,0,300,0.39,148934.18,720.2,1457.44,-0.64,64.62,154461,130453,0.56,2147,452117.78,1625,44,44,0,
8251,1927,0,0,300,0.39,148909.6,812.53,1463.58,-0.63,65.21,154461,130453,0.56,2147,450802.66,1621.22,44,44,0,
8255,1927,0,0,300,0.39,148885.08,770.42,1469.71,-0.63,65.8,154461,130453,0.56,2147,449488.22,1617.44,44,44,0,
8259,1927,0,0,300,0.39,148860.65,592.92,1475.84,-0.63,66.38,154461,130453,0.56,2147,448174.5,1613.65,44,44,0,
8263,1927,0,0,300,0.39,148836.29,565.73,1481.97,-0.63,66.97,154461,130453,0.56,2147,446861.44,1609.87,44,44,0,
8267,1927,0,0,300,0.39,148812.01,410.58,1488.1,-0.62,67.55,154461,130453,0.56,2147,445548.94,1606.08,44,44,0,
8271,1927,0,0,300,0.39,148787.82,397.43,1494.23,-0.62,68.14,154461,130453,0.56,2147,444237.12,1602.29,44,44,0,
8275,1927,0,0,300,0.39,148763.72,337.88,1500.37,-0.62,68.72,154461,130453,0.56,2147,442925.84,1598.49,44,44,0,
8279,1927,0,0,300,0.39,148739.71,430.86,1506.49,-0.62,69.31,154461,130453,0.56,2146,441615.19,1594.7,44,44,0,
8283,1927,0,0,300,0.39,148715.79,654.65,1512.62,-0.61,69.89,154461,130453,0.56,2146,440304.97,1590.9,44,44,0,
8287,1926,0,0,300,0.39,148691.97,1292.14,1518.75,-0.61,70.48,154461,130453,0.56,2146,438995.31,1587.1,44,44,0,
8291,1926,0,0,300,0.39,148668.26,789.82,1524.88,-0.61,71.06,154461,130453,0.56,2146,437686.06,1583.3,44,44,0,
8295,1926,0,0,300,0.39,148644.65,694.22,1531.01,-0.6,71.65,154461,130453,0.56,2146,436377.28,1579.49,44,44,0,
8299,1926,0,0,300,0.39,148621.14,716.67,1537.14,-0.6,72.23,154461,130453,0.56,2146,435068.81,1575.69,44,44,0,
8303,1926,0,0,300,0.39,148597.75,748.58,1543.26,-0.6,72.82,154461,130453,0.56,2146,433760.81,1571.88,44,44,0,
8307,1926,0,0,300,0.39,148574.47,696.16,1549.39,-0.59,73.41,154461,130453,0.56,2146,432453.12,1568.07,44,44,0,
8311,1926,0,0,300,0.39,148551.31,869.97,1555.52,-0.59,73.99,154461,130453,0.56,2146,431145.75,1564.25,44,44,0,
8315,1926,0,0,300,0.39,148528.27,1385.14,1561.65,-0.59,74.58,154461,130453,0.56,2146,429838.66,1560.43,44,44,0,
8319,1926,0,0,300,0.39,148505.35,1122.64,1567.77,-0.58,75.16,154461,130453,0.56,2146,428531.78,1556.62,44,44,0,
8323,1926,0,0,300,0.39,148482.56,1111.3,1573.9,-0.58,75.75,154461,130453,0.56,2146,427225.22,1552.79,44,44,0,
8327,1926,0,0,300,0.39,148459.9,1097.68,1580.02,-0.57,76.33,154461,130453,0.56,2146,425918.75,1548.97,44,44,0,
8331,1926,0,0,300,0.39,148437.37,879.49,1586.15,-0.57,76.92,154461,130453,0.56,2146,424612.5,1545.15,44,44,0,
8335,1926,0,0,300,0.39,148414.98,731.69,1592.28,-0.57,77.5,154461,130453,0.56,2146,423306.41,1541.32,44,44,0,
8339,1926,0,0,300,0.39,148392.73,695.6,1598.4,-0.56,78.09,154461,130453,0.56,2146,422000.41,1537.49,44,44,0,
8343,1926,0,0,300,0.39,148370.61,630.49,1604.53,-0.56,78.67,154461,130453,0.56,2146,420694.41,1533.65,44,44,0,
8347,1926,0,0,300,0.39,148348.65,778.23,1610.66,-0.55,79.26,154461,130453,0.56,2146,419388.56,1529.82,44,44,0,
8351,1926,0,0,300,0.39,148326.83,712.16,1616.78,-0.55,79.84,154461,130453,0.56,2146,418082.72,1525.98,44,44,0,
8355,1926,0,0,300,0.39,148305.16,372.12,1622.91,-0.55,80.43,154461,130453,0.56,2146,416776.84,1522.14,44,44,0,
8359,1926,0,0,300,0.39,148283.65,400.92,1629.03,-0.54,81.01,154461,130453,0.56,2146,415470.97,1518.3,44,44,0,
8363,1926,0,0,300,0.39,148262.29,607.06,1635.16,-0.54,81.6,154461,130453,0.56,2146,414164.94,1514.45,44,44,0,
8367,1926,0,0,300,0.39,148241.09,479.52,1641.29,-0.53,82.18,154461,130453,0.56,2146,412858.91,1510.61,44,44,0,
8371,1926,0,0,300,0.39,148220.05,485.17,1647.41,-0.53,82.77,154461,130453,0.56,2146,411552.75,1506.76,44,44,0,
8375,1926,0,0,300,0.39,148199.18,477.8,1653.54,-0.52,83.35,154461,130453,0.56,2146,410246.38,1502.91,44,44,0,
8379,1926,0,0,300,0.39,148178.48,528.4,1659.67,-0.52,83.94,154461,130453,0.56,2146,408939.94,1499.05,44,44,0,
8383,1926,0,0,300,0.39,148157.95,528.82,1665.8,-0.51,84.52,154461,130453,0.56,2146,407633.22,1495.2,44,44,0,
8387,1926,0,0,300,0.39,148137.59,487.59,1671.92,-0.51,85.11,154461,130453,0.56,2146,406326.19,1491.34,44,44,0,
8391,1926,0,0,300,0.39,148117.41,400.47,1678.05,-0.5,85.69,154461,130453,0.56,2146,405019.03,1487.48,44,44,0,
8395,1927,0,0,300,0.39,148097.41,268.39,1684.18,-0.5,86.28,154461,130453,0.56,2146,403711.53,1483.61,44,44,0,
8399,1927,0,0,300,0.39,148077.59,260.94,1690.31,-0.49,86.86,154461,130453,0.56,2147,402403.72,1479.75,44,44,0,
8403,1927,0,0,300,0.39,148057.96,458.57,1696.44,-0.49,87.45,154461,130453,0.56,2147,401095.59,1475.88,44,44,0,
8407,1927,0,0,300,0.39,148038.51,506.52,1702.57,-0.48,88.03,154461,130453,0.56,2147,399787.06,1472.01,44,44,0,
8411,1927,0,0,300,0.39,148019.25,547.33,1708.7,-0.48,88.62,154461,130453,0.56,2147,398478.16,1468.14,44,44,0,
8415,1927,0,0,300,0.39,148000.18,417.19,1714.83,-0.47,89.21,154461,130453,0.56,2147,397168.81,1464.27,44,44,0,
8419,1927,0,0,300,0.39,147981.31,263.96,1720.96,-0.47,89.79,154461,130453,0.56,2147,395859.03,1460.39,44,44,0,
8423,1927,0,0,300,0.39,147962.64,273.73,1727.09,-0.46,90.38,154461,130453,0.56,2147,394548.72,1456.51,44,44,0,
8427,1927,0,0,300,0.39,147944.17,426.23,1733.22,-0.46,90.96,154461,130453,0.56,2147,393237.97,1452.63,44,44,0,
8431,1927,0,0,300,0.39,147925.9,388.36,1739.35,-0.45,91.55,154461,130453,0.56,2147,391926.66,1448.74,44,44,0,
8435,1928,0,0,300,0.39,147907.83,158.81,1745.48,-0.45,92.13,154461,130453,0.56,2147,390614.81,1444.86,44,44,0,
8439,1928,0,0,300,0.39,147889.98,251.03,1751.62,-0.44,92.72,154461,130453,0.56,2147,389302.34,1440.97,44,44,0,
8443,1928,0,0,300,0.39,147872.33,402.76,1757.75,-0.44,93.31,154461,130453,0.56,2148,387989.31,1437.08,44,44,0,
8447,1928,0,0,300,0.39,147854.9,443.14,1763.88,-0.43,93.89,154461,130453,0.56,2148,386675.62,1433.19,44,44,0,
8451,1928,0,0,300,0.39,147837.68,524.07,1770.02,-0.42,94.48,154461,130453,0.56,2148,385361.28,1429.29,44,44,0,
8455,1928,0,0,300,0.39,147820.67,563.63,1776.15,-0.42,95.06,154461,130453,0.56,2148,384046.28,1425.39,44,44,0,
8459,1928,0,0,300,0.39,147803.89,514.24,1782.29,-0.41,95.65,154461,130453,0.56,2148,382730.56,1421.49,44,44,0,
8463,1929,0,0,300,0.39,147787.33,531.8,1788.42,-0.41,96.24,154461,130453,0.56,2148,381414.09,1417.59,44,44,0,
8467,1929,0,0,300,0.39,147770.99,516.85,1794.56,-0.4,96.82,154461,130453,0.56,2148,380096.88,1413.69,44,44,0,
8471,1929,0,0,300,0.39,147754.88,691.28,1800.69,-0.39,97.41,154461,130453,0.56,2149,378778.88,1409.78,44,44,0,
8475,1929,0,0,300,0.39,147739,848.84,1806.83,-0.39,98,154461,130453,0.56,2149,377460.12,1405.87,44,44,0,
8479,1929,0,0,300,0.39,147723.35,727.22,1812.96,-0.38,98.58,154461,130453,0.56,2149,376140.5,1401.96,44,44,0,
8483,1929,0,0,300,0.39,147707.93,605.16,1819.09,-0.38,99.17,154461,130453,0.56,2149,374820.03,1398.05,44,44,0,
8487,1930,0,0,300,0.39,147692.75,510.09,1825.23,-0.37,99.76,154461,130453,0.56,2149,373498.66,1394.13,44,44,0,
8491,1930,0,0,300,0.39,147677.8,561.07,1831.36,-0.36,100.34,154461,130453,0.56,2149,372176.47,1390.22,44,44,0,
8495,1930,0,0,300,0.39,147663.09,718.27,1837.48,-0.36,100.93,154461,130453,0.56,2150,370853.31,1386.3,44,44,0,
8499,1930,0,0,300,0.39,147648.63,767.85,1843.6,-0.35,101.52,154461,130453,0.56,2150,369529.22,1382.38,44,44,0,
8503,1930,0,0,300,0.39,147634.4,829.91,1849.72,-0.34,102.11,154461,130453,0.56,2150,368204.22,1378.45,44,44,0,
8507,1931,0,0,300,0.39,147620.42,484.16,1855.82,-0.34,102.69,154461,130453,0.56,2150,366878.19,1374.53,44,44,0,
8511,1931,0,0,300,0.39,147606.69,536.93,1861.89,-0.33,103.28,154461,130453,0.56,2150,365551.12,1370.6,44,44,0,
8515,1931,0,0,300,0.39,147593.21,631.54,1867.9,-0.32,103.87,154461,130453,0.56,2150,364223.09,1366.67,44,44,0,
8519,1931,0,0,300,0.39,147579.97,765.42,1873.76,-0.32,104.46,154461,130453,0.56,2151,362894.03,1362.73,44,44,0,
8523,1931,0,0,300,0.39,147566.99,517.44,1878.99,-0.31,105.04,154461,130453,0.56,2151,361563.88,1358.8,44,44,0,
8527,1932,0,0,300,0.39,147554.26,313.92,1880.31,-0.3,105.63,154461,130453,0.56,2151,360232.62,1354.86,44,44,0,
8531,1932,0,0,300,0.39,147541.79,175.13,1875.82,-0.3,106.22,154461,130453,0.56,2151,358900.34,1350.92,44,44,0,
8535,1932,0,0,300,0.39,147529.58,127.26,1870.08,-0.29,106.81,154461,130453,0.56,2152,357566.91,1346.98,44,44,0,
8539,1932,0,0,300,0.39,147517.62,190.55,1864.1,-0.28,107.4,154461,130453,0.56,2152,356232.31,1343.04,44,44,0,
8543,1933,0,0,300,0.39,147505.93,107,1858.03,-0.28,107.99,154461,130453,0.56,2152,354896.59,1339.09,44,44,0,
8547,1933,0,0,300,0.39,147494.5,244.06,1851.93,-0.27,108.57,154461,130453,0.56,2152,353559.69,1335.15,44,44,0,
8551,1933,0,0,300,0.39,147483.33,394.68,1845.81,-0.26,109.16,154461,130453,0.56,2152,352221.56,1331.2,44,44,0,
8555,1933,0,0,300,0.39,147472.43,-23.21,1839.67,-0.25,109.75,154461,130453,0.56,2153,350882.28,1327.25,44,44,0,
8559,1934,0,0,300,0.39,147461.79,266.59,1833.52,-0.25,110.34,154461,130453,0.56,2153,349541.75,1323.29,44,44,0,
8563,1934,0,0,300,0.39,147451.43,265.24,1827.37,-0.24,110.93,154461,130453,0.56,2153,348200,1319.34,44,44,0,
8567,1934,0,0,300,0.39,147441.33,297.58,1821.21,-0.23,111.52,154461,130453,0.56,2153,346856.97,1315.38,44,44,0,
8571,1934,0,0,300,0.39,147431.5,-467.71,1815.05,-0.23,112.11,154461,130453,0.56,2154,345512.69,1311.42,44,44,0,
8575,1935,0,0,300,0.39,147421.95,-818.84,1808.89,-0.22,112.7,154461,130453,0.56,2154,344167.12,1307.46,44,44,0,
8579,1935,0,0,300,0.39,147412.67,-855.27,1802.72,-0.21,113.29,154461,130453,0.56,2154,342820.25,1303.49,44,44,0,
8583,1935,0,0,300,0.39,147403.67,-931.63,1796.55,-0.2,113.88,154461,130453,0.56,2154,341472.06,1299.53,44,44,0,
8587,1936,0,0,300,0.39,147394.94,-927.08,1790.37,-0.2,114.47,154461,130453,0.56,2155,340122.56,1295.56,44,44,0,
